rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
4,Good for the price,"For the price this is a really nice colone. I docked a star cause it slightly has a generic shampoo smell, but it is nice nevertheless. It lasts a while and isn't over powering.",[],B000P22TIY,B0BJMV1QTR,AEGILWYU2BWXETSMBSJBGFCDUHBQ,2020-07-21 15:26:17.846,0,True
4,Love the smell,Good stuff for the price.  Like the smell.  Lasts about 4 hours before wearing off.,[],B000P22TIY,B0BJMV1QTR,AGYKFXQZX7JNOZCLFVKZ33RQCQTQ,2018-10-05 14:17:43.390,0,True
5,It smells nice without being a heavy scent,I like how it smells on me,[],B000JL7WQK,B07Z8FSKG4,AFICTUDPR43NQJBGRHVZYVPP4EZA,2022-01-03 20:22:15.166,0,True
5,Five Stars,Love this cologne!,[],B000P22TIY,B0BJMV1QTR,AGWFTPTUXKS5JIZN5K4HQFHWVOAQ,2015-01-13 06:01:07.000,0,True
5,Sweet and subtle,"I bought this scent because I really love fragrances with a bit of a cocoa and vanilla undertone. This fragrance is fun and subtle. I wear this fragrance daily in an office setting with a couple of people who are &#34;sensitive&#34; to fragrances and I haven't had a complaint yet. Mind you, I only do one spritz to keep it subtle and not overpowering, but when some people do take notice of the fragrance I have gotten a couple of compliments.",[],B002IKHB8O,B07Z8FSKG4,AGDVABLDVQZLA223QT66KWYKOF3Q,2014-10-24 04:07:44.000,0,True
2,So-So,"Every year my husband gets a new cologne, last year it was Nautica, well it's not horrible but it's definitely a let down after loving Armani Code the year before. Going to give him A*Men cologne this year, I heard you can't go wrong when choosing from the House of Mugler",[],B000P22TIY,B0BJMV1QTR,AFJ566BDM5M2OO6WCIJANPVSRBZA,2013-12-01 06:40:57.000,1,False
5,One of my all time favorite scents,"I'm a mid twenties girl, and I am very picky when it comes to my fragrances. Vera Wang Princess is one I always keep in my inventory, it's definitely not an &#34;old lady&#34; perfume, but its not overly sweet and fruity like a teen girls perfume. Versatile enough to go from a casual day to a semi-formal night. I will purchase again when my current bottle goes empty.",[],B000JL7WQK,B07Z8FSKG4,AFXNXKSPFJCQBGIZXK3YFN6ZJH6A,2015-10-22 16:48:08.000,2,True
1,Instinct joke,"It’s a joke. I was very curious and decided to purchase. Will be passing it down to a little girl so she can drop it in her play purse. Smells nice when you roll it on your skin when it’s wet but once it drys up it as if you never applied anything on. Not worth my  time or money.  The most funny part  was my hubby didn’t notice the smell. I have better perfumes that made a better impression, so save your money.","[{'small_image_url': 'https://m.media-amazon.com/images/I/616W3h06uoL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/616W3h06uoL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/616W3h06uoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07G7FF2WC,B07G7FF2WC,AEQ52VYOAD25HNVHAAHW5CSYR43Q,2023-03-02 02:01:19.529,0,True
3,Not A Fan,"Thought this might be worth a try but, it didn't work for me.  Smells a bit fruity and does not last very long anyway.  I'll use it but, will not buy it again.",[],B000P22TIY,B0BJMV1QTR,AEXMSBDQBYVBKCG57PLD2DGMFUPQ,2021-05-02 14:31:56.764,0,True
2,The scent smells like dollar store perfume.,"I was really hoping the vast majority of positive reviews would prove right. At least in my experience, they did not.<br /><br />This perfume reminded me entirely of something you could pick up at the dollar store — cheap, vaguely smelling of vanilla. In the three months since I’ve purchased this perfume, I’ve used it only two or three times — the third time, thinking I would eventually come around to the scent. I did not.<br /><br />I don’t know if the product I received was defective, but this was a major miss for me.",[],B000JL7WQK,B07Z8FSKG4,AFEZ7GHFSNLJPHTX5UFLMGABR4WQ,2022-03-25 19:15:09.039,0,True
5,Fruity Scent,"Purchased this for my husband and it has a fruity sort of scent. It's definitely for men and smells good and lasts a decent amount of time. It might not go all day, but it really depends on the man. I purchased this &#34;nose-blind&#34; and am very happy with the purchase. I recommend however going to a store such as Macy's and then testing the product, then purchasing through amazon as the price here is WAY better than that at Nautica.com and other retailers.<br /><br />PS: There seemed to have been an issue with some fake products, but believe that this one is real. However, the box that I received has a slightly different design than that of the picture, so they may have changed the box/product/formula, the picture shows a fake one (unlikely as it's the same pic on nautica.com), or I actually do have a fake one that still smells lovely.",[],B000P22TIY,B0BJMV1QTR,AGNFK4ZRIM2LOEIBQYEG5MWI7NKA,2015-12-26 04:36:12.000,0,True
5,No Complaints,"My girlfriend always loved this perfume and I decided to surprise her this Valentine's Day with a bottle, great price and exactly what she wanted. Perfect all the way around!",[],B000JL7WQK,B07Z8FSKG4,AEBDOTIV624N33D5CNHZS337UKQA,2017-07-27 20:22:37.419,0,True
5,I like it,Great smell,[],B000P22TIY,B0BJMV1QTR,AGLCG5IHFF3I35MXGCZ2FN4VHWCQ,2018-03-24 20:39:55.697,0,True
5,Beautiful,Great fragrance for any woman,[],B000JL7WQK,B07Z8FSKG4,AGPM3YALHBNJW2MXUXJ7N7XVRN2A,2016-01-18 19:35:50.000,0,True
5,Great value,Smells so good. Highly recommend,[],B000P22TIY,B0BJMV1QTR,AGPM3YALHBNJW2MXUXJ7N7XVRN2A,2016-01-13 00:19:09.000,0,True
5,Husband approved,Bought as a Christmas gift. He likes it!,[],B000P22TIY,B0BJMV1QTR,AE5KJE3DL5OZLMRUSKGWDGHLBIDA,2020-01-12 03:37:31.934,0,True
5,Bargain Price and Nice Scent!,"I ordered this cologne for my husband. I was a bit skeptical since it is such an incredible price, but I actually ended up really liking it! It is a bargain for the price! I ordered the 6.7 oz bottle and it is HUGE. I'm sure it will last for years! The scent is very light and fresh. When it is first sprayed it does have that cheap cologne alcohol smell, but after that dissipates it's a great scent and I'm seriously pleased with it for the price! I'd say I would order this again but with how huge the bottle is we may be grandparents before I need to!",[],B08F3W312Q,B0BJMV1QTR,AECOPBDL3PHOESNB2RXKPZSXGBOA,2020-11-23 23:35:19.835,0,False
5,Great product,Great product,[],B000P22TIY,B0BJMV1QTR,AHXF56G4I5EWJBSZQAFYTQMEFPSA,2021-03-07 14:05:37.989,0,True
5,Muy bueno,Muy bueno,[],B000P22TIY,B0BJMV1QTR,AHPHPXEYVU4PGAE453TLZWEBURRA,2021-01-29 23:19:13.448,0,True
5,Smells great,"I think this is a nice, clean smelling cologne.  It's just right, not overpowering.",[],B000P22TIY,B0BJMV1QTR,AFNG7FKFKPX4KXTDYMNSXJAUSYGA,2016-03-29 00:20:36.000,0,False
4,Smells very good!,"I bought this large bottle for $12 on Amazon and love it. If I would have paid the typical $50 to $70 for this bottle of cologne, I wouldnt have been happy.  It does smell very good but I think it wears off pretty quickly as I have never gotten any compliments on it. Its very fresh and clean smelling which is exactly what I love in a cologne. I just wish the smell stayed on longer, but I guess that explains a large bottle of name brand cologne being this cheap. This would be an excellent gift as most people would think it was expensive.",[],B000P22TIY,B0BJMV1QTR,AENKPMJZS2VVMOPUOUZNRWOIUZZA,2015-10-09 15:44:46.000,0,True
5,Awesome Customer Service,The 5 Star rating is for the seller. The perfume scent is not for me. I messaged the seller and understand the reason. The seller made the return so convenient for me. Thank you.,[],B000JL7WQK,B07Z8FSKG4,AHSVTC4U2RLUOBS75HMJRDXGN47Q,2019-09-27 03:16:25.100,1,True
5,Received what i ordered ☺,Happy with the product,[],B000P22TIY,B0BJMV1QTR,AEVIFRKRM7LIIU4OIAQN6HEGMCHQ,2021-07-25 21:52:48.818,0,True
5,My favorite scent!,This is my go-to perfume. I absolutely love the scent. The bottle is super cute too. The 3.4 oz lasts me about a year-18 months. Came in sealed packaging and box. The crown top is fun to keep and display in your jewelry box!,[],B000JL7WQK,B07Z8FSKG4,AHQACPRFWWWAZS2GHZOWXCMU7WIQ,2023-02-20 15:23:24.648,1,True
5,Five Stars,Love. For sure one of my favorites.,[],B000JL7WQK,B07Z8FSKG4,AHSEZWXYXF3MVUJXXZZZEPAMX26Q,2018-01-19 16:47:20.564,0,True
4,Nice,Very nice...not overpowering,[],B000P22TIY,B0BJMV1QTR,AEYAEUPI7NPODPWWHWIDT6KXJ2YA,2015-10-05 22:20:09.000,1,True
2,Does not stay for long,It does not stay for long. The Smell is good. Have to use a lot of it to stick for a few hours also.,[],B000P22TIY,B0BJMV1QTR,AG4L6ZRLAIZRL5B27QFCW3MBC7GA,2015-09-22 20:01:53.000,1,True
4,Four Stars,Great fragrance perfect for me.  Not strong.  Delivered on time.  Thank you.,[],B000P22TIY,B0BJMV1QTR,AFYF5Q5ST2M7AY5QVDVLYEPCCRLA,2017-03-30 22:00:47.000,0,True
5,Great cologne,Great cologne lasts the day,[],B000P22TIY,B0BJMV1QTR,AG5ENNIIBBCASIVI23PQ35DYAQNQ,2020-02-03 16:26:16.211,0,True
5,happy with the cologne!,"I will be surprise, I went on and get this cologne just by pure reviews and I am happy with it. It smells great and totally awesome for summer time or spring! Very fresh scent!",[],B000P22TIY,B0BJMV1QTR,AE7PDSNCS3EK4NP3JGQ7GVX6VIJA,2015-04-01 00:02:42.000,0,True
4,Women Love it,Great for Daily use. Women complement me all the time.,[],B000P22TIY,B0BJMV1QTR,AFU4T6B42VHPGNZOMBFJ5ZD6X4IQ,2015-09-23 12:43:27.000,0,True
5,7 years and counting!,Been using this scent for seven long years and counting. It stays on your clothes and your body even after a looong day at work. I use a bottle a month. And it always gets people to compliment me.,[],B000P22TIY,B0BJMV1QTR,AERVSYC4MMN7WCFUQVV6DGRVFUTA,2022-01-10 05:21:24.850,0,True
3,Pretty nice cologne,Pretty nice cologne. Bought for my father that loves to wear Stetson...no thanks. He is tolerable to be around now. Seems like a good summer time smells to me.,[],B000P22TIY,B0BJMV1QTR,AF5R6IES3ZAKLNPAHUB2PDKBUWGQ,2016-02-14 16:28:06.000,0,True
5,"It smells good, and last long. What else can you want?","The scent is nice, it reminds me of the ocean. The longevity of the scent is nice, about 6 to 8 hours depending how much you sweat.",[],B000P22TIY,B0BJMV1QTR,AHJPIT4KRQJDMG62UIIJ3QOAKXEA,2021-10-08 01:31:30.820,0,True
5,Vera,Is perfume smells wonderful but it has taken forever for it to come in the mail.  But love the scent.,[],B000JL7WQK,B07Z8FSKG4,AES6IAB6KPA4N6JO5DJCCWTZEP2A,2013-11-20 22:18:35.000,1,True
5,Five Stars,smells good!,[],B000P22TIY,B0BJMV1QTR,AFZ3HXDTY4UNUMSH57QWEFMGWWSA,2016-03-29 16:21:00.000,0,True
1,Horrible,This stuff smells horrible. I threw the bottle away. Don't waste your money.,[],B000JL7WQK,B07Z8FSKG4,AGTMOI3IU4TGCQLDOBS7VJGAEVZQ,2014-11-30 18:59:24.000,3,True
5,My husband loves it,"Worth it. Smells great, solid container - nice size. Perfect.",[],B000P22TIY,B0BJMV1QTR,AF5UBGVORRMMVSBZQL6R5OZRQNVQ,2015-12-29 14:35:58.000,0,True
3,For little girls not women..,"In all honesty it has a fresh scent, but it smells like the perfumes you wear back in middle school. The scent didn't last. Within 30 minutes the smell was gone, I had my husband smell me and he couldn't smell anything. I think it's nice for a middle school girl but not a woman. I gave it to my niece she loves it.",[],B000JL7WQK,B07Z8FSKG4,AF47CWQSJPYMY7A6OKFKW3HTQCAQ,2017-07-01 15:11:20.504,2,True
5,Five Stars,Smells good,[],B000P22TIY,B0BJMV1QTR,AE7LCD5B5W7AQMFEQ252WMOZIG7Q,2016-08-02 04:55:03.000,0,True
2,Smells horrible,Beautiful bottle and packaging. Horrible smell,[],B000JL7WQK,B07Z8FSKG4,AFTYBGPYHOVEXZ3PZCHPMVKMUTAA,2022-08-05 12:19:17.148,0,True
1,Not the real thing.,"I ordered this bottle AGES ago and have not even gotten halfway through it.  When I smelled this in the store I absolutely LOVED the scent and could not wait to order it.  When I received it, the perfume was pink, not purple, and the scent was not AT ALL what I remembered.  I did not like it at all.  I thought maybe it was me, so I just let it sit.  The other day I came across it in the store again and decided to smell the tester.  I was DEFINITELY hoodwinked.  The perfume in the store instantly reminded me of the scent I loved.  Will not reorder from this seller.",[],B000JL7WQK,B07Z8FSKG4,AH7M4CWV74H23G54YXV24EBEW72A,2013-12-27 15:46:29.000,25,True
1,Didn't like how it smells,Fast delivery. Didn't like how it smells.<br />Not my time of sense.,[],B000P22TIY,B0BJMV1QTR,AFTPXA44QSSMF2DCYFQA73OHZVSQ,2016-05-30 11:00:03.000,1,True
