rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Fantastic Collection of Classic 3D Super Mario Games,"Whether you grew up playing these games or not, they are certainly presented here in their very best formats (with the exception of running Dolphin), that to say some of the obtuse controls and camera angles cannot prevent the first two from showing their age some. Despite this their importance in the 3D platforming genre remains and they are still as much fun to play now as they were then.<br /><br />Yeah extras would have been nice, but knowing Nintendo and their tendencies to keep these kind of releases pretty dry I wasn't very surprised. The album availabilities are a nice addition, and if you purchased the digital set you're eligible for the ""My Nintendo"" Super Mario 35th Anniversary enamel pin set (sure to be a collector item).<br /><br />If you've enjoyed Super Mario Odyssey, just know that Super Mario 64 served as the blueprints for that open world adventure, necessary polygon building blocks to set up future Mario greatness. While plenty of reviewers here will whine and complain (as expected) It's a practical must have for the Nintendo fan in you, and since it's apparently a timed release (gone March 2021) Nintendo is all but making sure you MUST have it.",[],B08G3MN6KP,B08JHZHWZ3,AGA5ZXP7UELYMEEFPCM7Z3SVO5JQ,2020-09-18 22:27:07.688,0,False
5.0,How many times have I bought Mario 64?,"Nintendo keeps selling me Mario 64, and the worst part is I keep buying it. I enjoyed playing this both with my wife, and with my mother. I'm hoping to start to like Mario Galaxy or Mario Sunshine, but that seems unlikely.",[],B08G3MN6KP,B08JHZHWZ3,AFAWWSXF5SNARSSSOJKKTNQQAILQ,2021-04-17 17:54:58.457,0,True
5.0,Gift,He liked it,[],B08G3MN6KP,B08JHZHWZ3,AH7BIQXCIWZ6T4ZXRNO4MM754ORA,2020-12-27 01:25:31.012,0,True
5.0,Fun gift to give!,My son loves playing this game!!,[],B08G3MN6KP,B08JHZHWZ3,AF5WXWS7POYJYCFPUSNYBUJ764YQ,2021-01-17 03:04:40.241,0,True
5.0,Nostalgic,"I have been having SO much fun with this! On the title screen, you can select what game you want to play OR listen to the soundtrack for any of the three games. Once you select your game, it transports you to the “main menu” of the game you selected. So far, the modifications to the Switch have been great and just take a little adjusting. Mario 64 is still a little janky with the controls and I wish you could edit/modify them, but you cannot. However, the controls were always a little odd so it’s not a surprise. Still able to navigate it and complete the levels. I’ve been having a LOT of fun and am shocked with how much I remember about these games from my childhood! Would recommend if you enjoy these games or have any interest in this set—especially since Nintendo said it’s a limited release game (selling until the end of March I believe).",[],B08G3MN6KP,B08JHZHWZ3,AHD5ORSHM3N5VCG4ICHZH3DEA3QQ,2020-09-20 16:12:16.082,0,True
4.0,3 Great Nintendo Mario Games!,The upscale effect is more then enough for me to buy these games again. They look great.,[],B08G3MN6KP,B08JHZHWZ3,AGYEOEKDWVTVOSVQSAAUL3ODNWEA,2020-09-25 23:56:20.263,0,True
5.0,Grandma was a hero,Grandson loved this game,[],B08G3MN6KP,B08JHZHWZ3,AHK35FQRJECRSFK5LB6AY6AYSFXQ,2021-01-09 07:50:35.551,0,True
5.0,awsome,awsome,[],B08G3MN6KP,B08JHZHWZ3,AHTRRJLJCRMKZ3KCGNSNVGSAWASA,2020-11-24 06:31:09.816,0,True
5.0,Fun,Extremely fun game. Good for family. Can get intense,[],B01N1081RO,B08JHZHWZ3,AEWC22FR3WSVRHCEA7UDVHT6GXIQ,2023-02-21 20:33:02.778,0,True
5.0,It is the game,Got what I paid for.,[],B01N1081RO,B08JHZHWZ3,AECU2SGIPFNMHBCPVH2BRWL6NAOA,2022-06-01 10:07:01.276,0,True
5.0,Great game,Love it. It brought me back to my childhood ♥️,[],B01N1081RO,B08JHZHWZ3,AHYDSYMWAVUPSQ4WDG4AQBSYY6MQ,2021-04-18 06:40:08.822,0,True
1.0,Not two player as described,"Says one or two players, means if you're willing to cut your remote in half two people can control half of one player",[],B08G3MN6KP,B08JHZHWZ3,AHSHDN5QUNLFJTH57JXD2HUGMHEA,2021-07-27 03:32:47.957,1,True
5.0,needed it to relive 1996,reliving childhood in one game 🎮,[],B08G3MN6KP,B08JHZHWZ3,AFYK3ESGZG2UYI3MFC23WTH5OYVQ,2020-10-05 06:12:45.948,0,True
2.0,Why do Nintendo products never come on time?,"I know ill enjoy myself when IT FINALLY GETS HERE! This actually has happened multiple times to me, ordering a Nintendo game on Amazon always get delayed like 3 days. I should have learned by now. If you want the game just download it.",[],B08G3MN6KP,B08JHZHWZ3,AH2CW4A4DMB2F4GM4QWMR6GZEFHQ,2020-09-20 00:16:30.915,0,True
5.0,Christmas present,Game for Christmas,[],B01N1081RO,B08JHZHWZ3,AEZJIGCSW5NT67LP5AQWSF3TV4CA,2019-12-28 10:58:23.469,0,True
5.0,Very good game,I recommend the game i bought it for my daughter but i then returned it because then i noticed she already had it. I had totally forgot but is really good seller has a very good communication the best,[],B01N1081RO,B08JHZHWZ3,AFONR7BEE5KSBPWZY4SJDKRJKFLQ,2021-02-01 04:51:35.486,1,True
5.0,GREAT GIFT,GREAT GIFT FOR CHRISTMAS,[],B08G3MN6KP,B08JHZHWZ3,AHD5SSAJYDZYEFRQD2S4JKPNMUAQ,2020-10-02 23:46:14.859,0,False
5.0,Great for Mario lovers!,"This is such a great collection of games! If you have a Nintendo fan in the family, I highly recommend this game. My son really loved this game, I mean he loves basically everything Mario. Highly, highly recommend this for anyone who is a fan, but also just young children in general. We regularly have a Nintendo night. We bring the Switch downstairs and play games.",[],B08G3MN6KP,B08JHZHWZ3,AGIB3GMU3LBOQNZ3PV5JLTQ3LD4A,2021-03-29 12:50:23.815,0,True
3.0,Great compilation of classic games with faults,"My review is not for the games themselves all three are great and they play well here. There’s really no need to talk about them. My review is more so the way Nintendo handled this release with a “limited” window. Also the PAL cart looks much better than the ntsc. Go and search it you’ll see what I mean. My biggest gripe with this is there is no ability to change controls or any sort of additional features to the games which would be standard for any sort of compilation like this. In particular sunshine, I’m an invert Y player yet there is no ability to do this. Makes the game such a pain. Which I’m sure could be fixed in an update to add those features but we know it won’t happen.<br /><br />I love these three games but truthfully for what was presented a 60 dollar package this is not. Should have been maybe 10 per title. If they did the basics like control mapping and some kind of online functionality this would have been 60 for sure.",[],B08G3MN6KP,B08JHZHWZ3,AHE4SLREUCD5VJX2U2CMCFO2U65Q,2020-10-18 21:13:19.310,0,True
3.0,It’s just ok,It’s ok not my favorite game I’m a bit disappointed,[],B08G3MN6KP,B08JHZHWZ3,AFFXOEFAMTFE5QZ2QPMYHDWRV2YQ,2020-10-26 03:09:13.585,0,True
5.0,Arrived before expected.,"It arrived before expected, in excellent conditions. Would buy another game from Amazon again.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Mid6sdJBL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Mid6sdJBL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Mid6sdJBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08G3MN6KP,B08JHZHWZ3,AGIMLGLKNRSYYFIHPGK6JIX2H62A,2020-09-25 13:08:09.602,0,True
5.0,Mario es lo máximo,Mario es mario,[],B08G3MN6KP,B08JHZHWZ3,AGFTATDKMYE3OOBMPIHKIYP3Y3FQ,2020-10-15 10:37:56.348,0,True
5.0,Great,Kids love it,[],B08G3MN6KP,B08JHZHWZ3,AE7UGYSMZOOPP7G5RLIJJV66LOEA,2021-02-04 01:42:43.317,0,True
5.0,BIGGEST HIT AT CHRISTMAS!  Twins loved!,Just what twins wanted!!!,[],B08G3MN6KP,B08JHZHWZ3,AHQLYM6VQ77D6NUDXPWFWGAR2VGQ,2021-01-21 21:04:39.883,0,True
5.0,"Love it, great next step in the franchise","I was skeptical about the no gravity aspect of this game but I love it, this is a great game. Super fun and a great next step in the Mario kart franchise",[],B01N1081RO,B08JHZHWZ3,AHRPO3ZASDSOW7KYW565ZUNIFXFA,2020-04-25 15:16:36.396,4,True
5.0,Great Collection of Games,My kids are crazy about Mario and now they get a chance to play some old games that they have seen videos about.  They haven't stopped playing this game since it came out.,[],B08G3MN6KP,B08JHZHWZ3,AGSVJ72BIQKN6GGKVE2T2XMM2SPA,2020-09-22 14:27:17.267,0,True
5.0,"EXCELENT PRODUCT, timming, for the price that i was looking for.","EXCELENT PRODUCT, timming, for the price that i was looking for.",[],B01N1081RO,B08JHZHWZ3,AFHLURO3JOZW2Z2V5X5WMCIKRFYQ,2019-09-11 21:20:37.944,2,True
4.0,Not impressed,"I was expecting highly entertaining upgraded version of those games, but in the end, they are almost like their counterpart running on emulators.<br /><br />It is great if you are a fan of those games, I honestly never liked them more than on an average level, so to me the hope was to see their issues fixed and the graphics and gameplay being enhanced; but you won't get that here.<br />Cool to have, but if you have a pc and emulators to run those games, you have all you need.<br /><br />6 out of 10 for the attempt they made to port the games, and for the practicality to be able to play those games on the go; but other than that, nothing really amazing.",[],B08G3MN6KP,B08JHZHWZ3,AGANTN6HRGMCMQP2KT7TTNZDUY3Q,2020-12-12 20:50:42.548,2,True
5.0,Came perfect!,I got this for my 7yr old and he loves it! It isn't blurry like the original one was and is just as fun! It came packaged well and I had no issue with the case it came in.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71JT2jGHGXL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71JT2jGHGXL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71JT2jGHGXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71Q6YBkuuOL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Q6YBkuuOL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Q6YBkuuOL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71uqeZU6YxL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71uqeZU6YxL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71uqeZU6YxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81wvz0Lda1L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81wvz0Lda1L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81wvz0Lda1L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08G3MN6KP,B08JHZHWZ3,AF7EWLG4M534PRZGR37HMZGXN3WA,2022-10-10 14:04:06.869,1,True
5.0,Excellent,Excellent,[],B01N1081RO,B08JHZHWZ3,AE3WB2YZX2G73EG36SHWIHAU6UJA,2022-09-09 22:59:14.135,0,True
5.0,Fun fill games.,I bought this to reminisce about the past.  Been playing the super Mario 64 and forgot how difficult it was.  But overall a great purchase!,[],B08G3MN6KP,B08JHZHWZ3,AHYOLXG22FGC7QT3AIG6TH56V34Q,2022-01-12 00:49:13.239,0,True
4.0,Great but but super Mario galaxy has some flaws,Never played these games when they came out. All play great minor set back is that super Mario 64 doesn’t cover the entire screen. The motion controls for super Mario galaxy are very wonky at one point my wrist was completely sideways so my cursor was in the center of the screen. No clear way to recalibrate joy con without putting it in the switch. Almost don’t want to play that game outside of handheld mode even though you have to touch the screen to make up for not having motion controls.,[],B08G3MN6KP,B08JHZHWZ3,AFWOAG2GLSCXSL5ARPIO4F4YIXGQ,2020-09-19 16:17:19.268,0,True
4.0,"OK games, but cash grab.","Just wanted to play some of these old games in HDMI on a modern system, I technically already own some version of all of them.<br /><br />I dislike the marketing strategy, available only for a limited time.  This is an affront to loyal gamers and a nod to collectors who value scarcity.",[],B08G3MN6KP,B08JHZHWZ3,AHTP3W7GQRRV7EK4EGZGXUDPZU3A,2020-12-05 20:44:55.838,0,True
5.0,Great Game; Worth the Spend; Fluid Controls,"Super Mario 3D All-Stars is a great game! The combination of the two most requested games to return were finally included in this next copy from Nintendo. They controls and movement are as I remember them being: everything is fluid. Matter of fact, it turns out playing Super Mario Sunshine on the Switch is much more easier that when I played it on the Gamecube. Such great memories playing all games!",[],B08G3MN6KP,B08JHZHWZ3,AH3BAKF2PVOKPH23OUC5WAKCMCKA,2020-10-14 13:01:43.022,0,True
3.0,Gift,No meaningful feedback,[],B08G3MN6KP,B08JHZHWZ3,AFEDUEK3OV4YDFLE4ECOW5MDTTGQ,2021-02-03 06:55:33.551,0,True
5.0,👍🏻,Good classics,[],B08G3MN6KP,B08JHZHWZ3,AFO5AI4FVPOV6I4WLEEIQXFXJN2A,2020-10-06 02:19:28.573,0,True
5.0,Can't believe Nintendo quit making this,"I hate when they do stuff like this, but whatever. This isn't nearly as good as The All Starts collection on the NES. These are basically ROMs/ISOs slapped on to a disc. Very minimal upgrades if any at all. Kinda just a money grab. But hey, at least it'll be somewhat collectable in 20 years since they only made so many of them and then stopped.",[],B08G3MN6KP,B08JHZHWZ3,AEMEJQY2OWLMNW4PDGMQBHEDUCPQ,2021-06-23 00:28:02.297,0,True
5.0,awesome gift! 3 in one,my son was really happy with this gift! 3 games in 1- for the price of one! cant beat it! plus its mario- who doesnt love mario? A++,[],B08JCX2Z8T,B08JHZHWZ3,AEAFPUWHTACNAMWBOASZ3RVCC34Q,2020-12-24 23:24:59.832,1,True
5.0,Game,Just what my daughter wanted and it was a good price.,[],B08G3MN6KP,B08JHZHWZ3,AFNW543VMLQ4QU2IRHD63OWTYRDA,2021-02-04 17:09:12.161,0,True
5.0,Childhood memories,These games are wonderful for reliving my childhood hood memories and they are great to play wo th h ur kids.,[],B08G3MN6KP,B08JHZHWZ3,AGVZJGW5OPQRRTWVVARJIKKSNWKA,2021-02-03 03:47:02.073,0,True
4.0,Meh,"Could use graphics improvements, also where is SMG 2? Overall if you haven't played galaxy, or sunshine, you should get it.",[],B08G3MN6KP,B08JHZHWZ3,AEDB2P262ENKXEK3KTCWU7M6QVZQ,2020-09-30 04:43:23.109,0,True
5.0,Best game compilation,I am ever so happy that Nintendo put out this trifecta of a video game compilation! 3 very awesome Marion games from different era's that made history in their own right. Can't get enough of this gaming title!,[],B08G3MN6KP,B08JHZHWZ3,AG2AO3KS5PRVS7BXZTXKHRXZSL3A,2020-11-11 05:08:39.687,0,True
5.0,Loved it.,"I’ve always loved Mario games growing up, and this doesn’t fail. I love how it has the 1990’s version and the 2007 version as well.",[],B08G3MN6KP,B08JHZHWZ3,AE6AIPF6LLIS5T52OHURASD5CUGQ,2020-10-06 05:23:35.272,0,True
5.0,Brings back memories,Brings back memories to old games,[],B08G3MN6KP,B08JHZHWZ3,AEMDCWIPM7QEVN55RED3UKAY5OYA,2020-11-09 03:54:20.425,0,True
5.0,My item came earlier than I expected!,My item came earlier than expected. I appreciate the promptness. I can’t wait to open it and play!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B12EL6+BSyS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B12EL6+BSyS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B12EL6+BSyS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08G3MN6KP,B08JHZHWZ3,AHB3HLZGKUZE24INAEALSZA7LOFQ,2021-03-28 04:46:54.226,0,True
4.0,Lotsa fun,"Lazy Nintendo emulator cash grab, and pointless limited release aside, I’m having a lot of fun with this collection. Honestly I’d pay the money just for Galaxy, which is my favorite Mario so far. I have fond memories of being in absolute awe when I first played it on the wii back in the day. It works well with the detached joycons to use the motion controls the way it was meant to be played.<br /><br />Mario 64 is here too, and that takes me back to the good ole days. I never did beat Mario 64 that I can recall, so looking forward to finally getting around to that.<br /><br />Mario sunshine I never played more than the intro on the GameCube. Of the 3, this is the one that excites me the least, but after I beat the other 2 I’ll def give it a go. I’ve played a bit and I noticed they ditched the ridiculous inverted controls, which is good for me. I’m sure some people are going to be upset that there is no apparent way to switch it back.<br /><br />My major gripe, if I have to have one, is the collectible pin set that was supposed to be available to everyone that bought the game. Even though they made clear that this was a “while supplies last” kind of thing, I expected supplies to last for more than an hour. On the first day they were made available, they were no longer available, which means they may have had a few hundred or a thousand sets of these, if that. They probably paid enough for a minimum quantity production run from the factory and called it a day, not caring how many people they would disappoint. Yes I’m a 32 year old man and I’m pissed about a retarded Chinese-made pin set, lol. Seriously, gone within and hour? This was just salt in the wound after the lazy full priced half-port of decades old games.",[],B08G3MN6KP,B08JHZHWZ3,AEQLEBDXLLH6QCEUBLAMRIJGTHXA,2020-09-28 17:02:40.147,0,False
5.0,excellent levels,good game for my kids and for me....,[],B08G3MN6KP,B08JHZHWZ3,AFDAHMPWBRX7G5PXP6BLXW6PAI4Q,2021-02-16 23:54:00.222,0,True
5.0,Best Price on Master Games !!! lots of fun,"Wow talk about a bargain, I would purchase each game for $49.99 , but $59.99 is a Great bargain for 3 master games !!! No reason to Review the games, They are Fantastic !! a lot of Fun !!! Great Reviews from all Critics",[],B08G3MN6KP,B08JHZHWZ3,AGGNKJMJSKNZCLINEE66WPBX7UJQ,2020-10-08 21:15:19.499,0,True
5.0,Works good,Very good,[],B08G3MN6KP,B08JHZHWZ3,AHGNZ6CBL56B3B3LDPHPSSZ5OONQ,2021-06-07 02:48:41.733,0,True
3.0,Extremely bare bones collection with mostly lazy ports,"Super Mario Galaxy runs at 1080p 60fps, and is the most technically advanced game in the collection. So why is it that Mario 64 runs at 720p 30fps and Sunshine runs at 1080p 30fps? The Switch can easily handle all three games at 1080p 60fps. There's also some audio lag issues in Mario 64.  There are no additional levels or characters like in the DS Mario 64 remake, no new unlockable levels, no concept art, interviews, or anything like that aside from the ability to listen to the songs from the games on the main menu. Even the menu looks cheap. Nintendo definitely didn't care about making this a true celebration of Mario, just a celebration of the windfall of money going into their pockets.",[],B08G3MN6KP,B08JHZHWZ3,AESTXSCR3B36ZAKTGQDT7KME4EUA,2020-09-19 19:50:20.578,1,False
5.0,Good condition,"Good condition . I liked all the games good enough.  I thought the colors could have been brighter , more vivid .",[],B08G3MN6KP,B08JHZHWZ3,AEZV2SLTN64D2J5DYTUMHQKC5DXA,2020-11-17 02:38:33.252,0,True
