rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,I love the results!,"If you bleach your hair to make it blonde, you simply must use olaplex because it justnplaun works. Bleaching strips each hair shaft, makes it thinner, brittle and dry. Olaplex number three helps build it back up, repairing weak spots. You end up with hair that almost feels as if you hadn't bleached it. Your hair is stringer and sleeker again, instead of ""fried"". I remember long ago Kim Kardashian saidnshe leaves it on under a shower cap overnight and washes it off in the morning. I tried that and the sound of the shower cap woke me up too much and was coming off and messy. So now I just put it on generously and out it all up in a clip for several hours as I hang out around the house and wash it out, condition and air dry. I love this stuff and have bought it many times now. I have sort of long and thick hair- so I get three treatments out of one of these little bottles.  It is so worth every penny for me. P.s. it does not add moisture to hair, but rather adds proteins etc to build and heal hair.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51L9dfB9YiL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51L9dfB9YiL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51L9dfB9YiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616ks78zemL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616ks78zemL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/616ks78zemL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vIOspyOlL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vIOspyOlL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71vIOspyOlL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00SNM5US4,B00SNM5US4,AFKGRCOG6AJN54RRLKSI4VJMDUAQ,2019-07-12 08:51:56.716,16,True
5.0,It works !,My hair was over processed and I was left with crispy crunchy ends and some stretchy when wet sections. I applied some Olaplex on damp hair and let it sit for about 10 hours with a processing cap on overnight. This stuff is the real deal. I'm no mathematician but I would predict that my hair is AT LEAST 70% softer and my breakage has decreased significantly. This was only after one treatment. I will definitely keep using it and I'm sure I will keep being pleasantly surprised. I know other reviews have stated they thought they had received a fake product so to avoid this happening to me I made sure it was through a reputable seller who had excellent feedback.,[],B00SNM5US4,B00SNM5US4,AGHETJ7PN7P2EEPPQZHFVHGV7TAA,2018-09-19 15:56:08.866,1,True
5.0,Awesome product,Shooked at how my hair transformed over 4 weeks from using this weekly. The moisturizing is a result after you style your hair. The scent while applying does not smell like a perm.,[],B00SNM5US4,B00SNM5US4,AFLCU7YPMMATLQ6TX5WLUT4A5UXQ,2021-01-17 03:56:28.509,0,True
5.0,Works well,"Works well, but very expensive",[],B00SNM5US4,B00SNM5US4,AHBMS4YZK6N5FZ5ZROTVP7J2W2OQ,2021-05-25 00:57:54.417,0,True
5.0,excelente inversion,Trabaja muy bien en rl cabello.,[],B00SNM5US4,B00SNM5US4,AHUWEXZUL6UO6SV75LVS7IPSMYYA,2022-11-20 01:53:07.212,0,True
5.0,It’s pretty darn good,"It’s expensive but I mean it works for so many people and I’m included in that group. It smells pleasant and goes on easily. My hair is thin, dry, frizzy and incredibly damaged from box dye. Never again will I do box dye. I let this sit for at least 30 minutes and then wash it out. I’m doing a treatment once a week and each week my hair is feeling better and better. The frizz has gone down and the shine is coming back. I will keep purchasing this regardless of the price because I just feel it works like no other.",[],B00SNM5US4,B00SNM5US4,AHYQNHZ33A5USA2KTUX255UBRCDA,2021-10-20 15:30:51.373,1,True
5.0,Love This!,"I have fine, naturally curly, color treated hair that I wear very long. This product is a lifesaver and helps keep it silky and smooth. My daily conditioning wouldn’t be half as effective without it.",[],B00SNM5US4,B00SNM5US4,AGI3XRDKAEWZLPFWMDPO2OLGXHUQ,2021-12-07 22:00:06.458,0,True
5.0,Olaplex is boss,Olaplex will bring curls on their death bed back to life! Tames frizz and is especially magical after bleaching hair. This is NOT a moisturizer- it’s a hair repair....,[],B00SNM5US4,B00SNM5US4,AH3LZDOMHSDQICMI7SB6MNJLIY4Q,2020-05-20 18:21:22.061,0,True
5.0,Definitely worth a try. I love it.,I love this product. I feel it has really helped my hair. It feel and looks better since using this product.,[],B00SNM5US4,B00SNM5US4,AEVK4XVT5ADUED2UTW5PGGYY2DJQ,2020-09-30 20:31:37.179,0,True
5.0,Great!!,"I read the reviews, and got scared about a few.{My hair MELTED!!!...etc..}.Did a strand test.ok..Used all three of the products and today? My hair looks great!! this is well worth the $$$",[],B00SNM5US4,B00SNM5US4,AFGROZSRMGMI6XNU2SDUOCJL4UWA,2022-05-13 18:57:08.803,1,True
5.0,Muy bueno,Maravilloso producto te deja el cabello súper liso,[],B00SNM5US4,B00SNM5US4,AE6W35KZ4YYOR7JWWFO4HMVFTRPA,2019-07-21 04:17:53.303,0,True
3.0,Don’t work,I don’t see any improvement,[],B00SNM5US4,B00SNM5US4,AHDG377R4YUPYLQVJVRG56BBSATQ,2021-12-22 10:32:08.331,0,True
5.0,Love it,Love it,[],B00SNM5US4,B00SNM5US4,AGHNFWNUFQGQY7FB3MH62U7EU52Q,2022-03-12 15:18:14.325,0,True
5.0,Great Product,"This product is worth the cost.  I was having a terrible time with hair breakage, but since I've been using this product, I've noticed a huge improvement.  I have almost no breakage and thicker, stronger hair.  I HIGHLY recommend.",[],B00SNM5US4,B00SNM5US4,AHEKNRVZV544SGVIJBQJQ7VGN5DA,2021-06-16 17:19:27.280,0,True
5.0,Five Stars,love Olaplex!,[],B00SNM5US4,B00SNM5US4,AFZ5QCQSY6NHOD4SPW6F4HMWBIAA,2017-01-08 16:40:07.000,0,True
1.0,Didnt seem to make any difference,"Maybe i had high expectations of it, I tried and honestly i didn't feel my hair any different. sad it didn't work  :(",[],B00SNM5US4,B00SNM5US4,AFW43SS5XKIABTMZDWWILMDDXC7Q,2018-10-03 20:09:43.730,3,True
5.0,Leave on for 20 minutes,"Cuts drying time in half, helps with straightness and definitely less frizz",[],B00SNM5US4,B00SNM5US4,AHJUAFA4DQATQFR7GFSZM3BDPFJA,2020-09-30 22:56:59.979,0,True
5.0,Love!,"I do feel this product is expensive, however, I really loved how it worked for my hair. I don't normally use hair masks, but this one left my hair feeling amazing! Silky, smooth, and I can go longer until my next hair wash when using this. I only use once weekly if that. I recommend this product.",[],B00SNM5US4,B00SNM5US4,AGEBIPJ7IWK3WQKLJP5P6LXEXNVA,2020-06-06 23:41:48.000,0,True
5.0,Hair strengthening.,Good for your hair,[],B00SNM5US4,B00SNM5US4,AEOFBVGG2VF24MTBWIQGFD6ZPULQ,2018-08-03 00:18:28.877,0,True
5.0,You cant go wrong with this lone of products,I do the standard Opals No. 0 and No. 3<br /> Treatmeny but I leave it on overnight<br />I accidentally fell asleep one night. The results of leaving it all in longer are priceless..I immediately hadwss breakage and my hair is silky tooth and not heavy or oily.,[],B00SNM5US4,B00SNM5US4,AENLJONYAP2W27JVQUKSRPQBQLPA,2021-06-16 22:16:45.914,0,True
5.0,excellent product,excellent product,[],B00SNM5US4,B00SNM5US4,AFVVQZGK5NXTY6MEBQVG6WEDVNCQ,2019-12-23 18:28:30.016,0,True
5.0,Five Stars,Cannot see any difference between this and buying it at the salon. I think it's the real deal.,[],B00SNM5US4,B00SNM5US4,AHHYEKMY7BUTMXHSTY45FO3HOEFA,2018-09-25 19:48:37.397,0,True
4.0,Worked ok,My daughter said it worked okay on her long blonde hair but decided to let her natural hair grow out.,[],B00SNM5US4,B00SNM5US4,AEJQNWDQXVHROEI6BDCKT3RWDC7Q,2018-05-24 10:27:17.526,0,True
5.0,Great product,I could tell a big difference with just one use.  Hair looked healthier and definitely easier to manage!!  Great scent also!!,[],B00SNM5US4,B00SNM5US4,AE5ALVPYLFTCVHIDQ43CY6PGIIPA,2021-12-06 18:50:36.843,0,True
5.0,This works just like the salon used on my hair.,"It is a small bottle, but it only takes a quarter size to leave on your hair. It's lasted 4 weeks. I use 3 times a week.",[],B00SNM5US4,B00SNM5US4,AFCHWW365KVIS7N3FNZD3U75VAXQ,2021-12-07 19:14:37.331,0,True
5.0,huge difference!,"Hair products don't ever wow me, but this one did!! It honestly made a huge difference in my hair. I take a shower and wash my hair then put this product in it focusing most on the ends while I shave or ponder life's mysteries, etc for about 10 mins. Then I rise out and you will see right away how soft it makes your hair. Not greasy, soft and healthy. Really repairs not just covers damage. A+",[],B00SNM5US4,B00SNM5US4,AHMYYOJEWKMYQT4W7SM7Q2RAPPIA,2019-01-27 23:38:38.372,0,True
5.0,great product would definitely recommend,great product would definitely recommend.<br />2nd time buying this!,[],B00SNM5US4,B00SNM5US4,AEAMPTIN6P2ZHTC2YLNVH6IFNGNQ,2018-10-29 14:01:24.997,0,False
5.0,The Best!!,I use this product because I have damaged hair from color and bleach. It is Magic In A Bottle,[],B00SNM5US4,B00SNM5US4,AHMWY2Z2IAPCZTUCDB7VFFEDUWVA,2019-01-30 21:18:22.245,0,True
5.0,I cannot believe the difference just using this one time made!,I’m growing my hair out for charity so I haven’t had it cut in over a year and I cannot believe the difference just using this one time made!,[],B00SNM5US4,B00SNM5US4,AH2NEPCTSWPQPCETUNAM56S4Q2TQ,2019-02-23 22:22:10.571,0,False
5.0,Works for me,Everyone’s hair situation is different. I fried my hair by leaving the hair dye on too long. This product  really helps me. I notice a difference when I stop using it. I’m wondering if I have to use this product until my hair completely grows out. I use it three times per week.,[],B00SNM5US4,B00SNM5US4,AH2XIJYBZGNWVYNYZSKYGBJIQXIQ,2021-10-12 01:23:40.264,0,True
5.0,I love the Olaplex products!,"A previous hair stylist recommended this product and I have been using it off and on for years, usually once a week.  I have fine and now thanks to aging, thin hair.  A real job....NOT!....so whatever I have I want to keep and try and keep it healthy.  I have been meaning to try their shampoo and conditioner but haven't gotten there yet.  This does have a scent but I would call it mild and actually, I love the scent.  Very clean and refreshing type of scent.  No cheap and it does come in a smallish size but it's worth it.",[],B00SNM5US4,B00SNM5US4,AGL7H53YQC3GPQEXRRKOOJGZWBXA,2022-01-12 01:41:12.752,1,True
2.0,"Meh, Not So Great","Didn’t do anything for my hair. Used it (leaving it on for 3 hours), washed and conditioned my hair and it was exactly as knotty, dry and brittle as usual when I went to brush my wet hair. When my hair was dry, it didn’t look or feel any different than before use. I’ve used it 4 times.<br />It didn’t harm my hair in any way or make it more difficult to style. It just didn’t improve anything, so for me it was a waste of money.<br /><br />Addendum - I bought my product from another site. It was not fake. It just didn’t do anything. I put a review on Amazon because I always check amazon reviews on products, so I figured I’d let people know how it worked on my hair. It didn’t.",[],B00SNM5US4,B00SNM5US4,AF6SZTJEWAAGL3ZA6Q6KCQXXHTMA,2019-01-31 04:18:24.136,0,False
1.0,Dried my hair out,This dried my hair a lot,[],B00SNM5US4,B00SNM5US4,AFFAHZZ6TXM6D6OPE6GJ5ZD5QEKQ,2020-04-23 19:10:40.252,0,True
5.0,Cost Effective Perfection,I used the Olaplex #3 product for the first time today. My hair is shinier and softer than it has been in years. The ends from my growing out layers blend in nicely with the balance of my hair. No more split ends. I am ecstatic about the results with this product and highly recommend it.,[],B00SNM5US4,B00SNM5US4,AGCALBIXAIPCK2VKRN33FM533AXQ,2021-06-04 00:50:35.729,0,True
5.0,Can’t live without,This product has changed the game! I always dread washing my hair cause it’s so hard to brush through after washing but this makes it so much less painful!,[],B00SNM5US4,B00SNM5US4,AEFWR5WXLXC7FYFMNPN5MSLCVONA,2021-03-04 17:23:03.309,0,True
2.0,Not for volume,Recommended to me for volume as I have fine hair.  Do not buy for this reason.  Leaves your hair limp and fly away.,[],B00SNM5US4,B00SNM5US4,AH4ROFICDHL65DC4RDRVHTBZSUZA,2021-07-05 09:54:08.511,0,True
5.0,Lives up to the hype,"It is a pretty amazing product.  My hair is damaged from colorization and highlights.  Essentially it is over processed, and then on top of that I went on a cruise and the chlorine in the pools and sun took its toll also.  This product made my hair feel soft again, but also added body and texture as a leave in product.",[],B00SNM5US4,B00SNM5US4,AFBYWBC53NO2LYW223KYZPZJW32A,2016-01-17 19:40:29.000,0,True
4.0,Ok,Did my first treatment of olaplex and did not really see any good results. Hopefully my 2nd try will give me better results.,[],B00SNM5US4,B00SNM5US4,AF33USXNL2YYKUAAMDMVV3JHVUZQ,2019-04-02 19:16:42.192,0,True
1.0,My daughter was very upset after using this product.,"This is a review from my 14-year-old daughter:<br /><br />I decided to purchase Olaplex 3 after my bouncy curls faded into waves from straightening my hair, which I do probably once a month. I used a treatment about the size of a quarter (per the instructions) and let it sit on my hair, roots to ends, for 15 minutes before thoroughly washing it out. I then continued to put in the hair product that I use after every shower. Once my hair was dry, my curls were a frizzy mess. They were crunchy, extremely dried out, and very flat. I used the treatment about a week ago, and I still don’t have my original curls or even waves back. I will be returning this product, but if anyone knows how to reverse the effects of it, please let me know.",[],B00SNM5US4,B00SNM5US4,AGFICAGQHQJPTL2IXME3Y236FTZQ,2021-01-15 02:17:30.545,0,False
5.0,GET IT! GET IT!,Buy it now! It’s a fabulous product. I feel like my hair is actually real hair again after my former stylist overlapped my bleach on the crown and I have a lot of breakage. I am excited to use all their products. I have already bought their shampoo and conditioner and can’t wait to receive it.,[],B00SNM5US4,B00SNM5US4,AH2DBTLK6YLQQJF2AZYGIAX4K3CA,2018-11-13 23:05:12.960,0,True
5.0,Makes my hair feel and look the best it ever has,"I have brown hair with blonde highlights.  In combination with Olaplex steps 1, 2, 4, and 5, makes my hair feel awesome.  I won’t go without it!",[],B00SNM5US4,B00SNM5US4,AGQ2ZCB7ENZW4U46JOLPCKVRJLQA,2019-05-02 19:52:09.911,0,True
5.0,Must Have,"After 1 use I can see and feel a huge difference in my hair. It’s not completely repaired yet, but it’s a noticeable improvement. I’m sold!!",[],B00SNM5US4,B00SNM5US4,AGEBF226FYALN3DP5K33GPO5FETA,2019-01-14 18:18:12.543,0,True
1.0,I think I got a crap bottle,"I have been wanting to try olaplex for so long. I did everything on the bottle that it asked for for the directions and this formula is very runny and it felt like nothing in my hair. It wasn't conditioning. It wasn't soft. It felt like there was zero product in my hair. I'm so sad and disappointed because this is my first time trying olaplex. If this is how it's supposed to be, I'm really disappointed. I don't know if I got a bad bottle or what but there's zero difference in my hair. I've been buying packets of hair protein from the grocery store and those work better than this bottle did.",[],B00SNM5US4,B00SNM5US4,AFW3GV6SDJFIGMEOC6J6NHKTTJEA,2022-02-18 16:03:18.900,0,True
5.0,Good,the product does what it says it does.,[],B00SNM5US4,B00SNM5US4,AFG4LFL7XV7MEI6OSYM5QI5K5LJQ,2019-06-17 05:19:23.109,0,True
3.0,If your looking to be wowed keep looking,"I don't know why it asks to rate drying power... That has nothing to do with Olaplex no. 3 Anyway I was pretty let down by the product the only reason I gave it some stars is I do think my hair felt a bit stronger. That IS what this product is supposed to be for, strengthening hair. Everything else about it is pretty sub par.<br />  The scent is okay, but it's not much of anything one way or the other. The product was a bit thinner than I was expecting. I was also surprised when I read the directions. Apply to towel dried hair, then follow with shampoo and conditioner. I figured it would be the other way around, use after conditioner, but no.<br />  So after getting my hair wet, then drying it off a bit with a towel I put some of the product on my hair. It didn't really coat my hair very well.<br />  I have baby fine hair, tons of it, longer but not too long. It's bleached out from dark brown to light blonde, and could always use more moisture and strength. I figured this would be just the thing to help me as I try to grow my hair to be very long.<br />  It took so much product just to coat all of my hair!! What would normally have been plenty of product for say a hair mask or conditioner was no where near enough. I had to use three times as much as I would expect. It didn't glide through my hair well leaving it tangled which made it even harder to get enough on my hair. I try not to pull on my hair when it's wet, but I had to comb through it to get my hair fully saturated.<br />  Once it was washed and rinsed my hair felt weighed down and not moisturized at all. When my hair fully dried I noticed it felt like the strands were a bit coated (stronger maybe?) For all of the hype I would have expected much much better than that.",[],B00SNM5US4,B00SNM5US4,AEEDAOCKXZAXIQFRSF5GPS2APH3Q,2020-06-20 04:00:28.264,1,True
5.0,Great product,Use the whole line,[],B00SNM5US4,B00SNM5US4,AE4UJNHVZBP2TNC2ZLRVDXVQ4HKA,2022-06-19 15:57:44.135,0,True
5.0,I love this stuff.,It actually moisturizes my hair. It is softer.,[],B00SNM5US4,B00SNM5US4,AGT5YG433AU3DAGBXLRDV4OTLWNQ,2021-09-11 22:36:29.979,1,True
4.0,okay,"I like this product.  However, I don't feel it works the way I've been told it should.  I recently bleached my hair and used it afterwards.  it helped some.",[],B00SNM5US4,B00SNM5US4,AEFT4S5CX27GCMWTE6LLJO4XO4JA,2016-10-04 05:35:28.000,0,True
5.0,but I like it.,This stuff is pricey and many salons don't use it because of the  price.. this is the last part of the  system.. you can't buy the part that goes into the color...  but I like it.. I asked my salon about it and they said they would get all the parts .. it protects your hair when coloring it.. this is conditioner part of that process.. you don't need alot  so the smaller bottle lasts..  some salons will give you a break on the price just to keep you coming back in..  look on you tube for more info.. there are many  stylist that swear by this.. stops breakage.. my hair is brittle and it has helped !!,[],B00SNM5US4,B00SNM5US4,AHQNDBHICF7TTXWLFTJLG7X6SENA,2015-09-21 23:18:07.000,1,True
1.0,Not what I expected it to be,I really really really wanted to love this product but it didn’t work for my hair. I applied it 3 times and did nothing for my hair I was extremely disappointed,[],B00SNM5US4,B00SNM5US4,AHNGONY42I7JSQQMAAWWOA42OTOQ,2019-08-27 06:37:54.957,1,True
1.0,Hair fell out in clumps after use!,"I guess I am not the only person who has clumps of hair fall out after using this. So expensive, but the hair clumps were odd…..I didn’t know if it was coincidence until I used again and the same thing happened….wow. Weird.",[],B00SNM5US4,B00SNM5US4,AHMAWBT3OOPZIVLP2E5T4VL76CLA,2023-01-15 19:11:25.073,2,True
3.0,Hair is dry,Right after I use it my hair is so dry. Don’t like it at all,[],B00SNM5US4,B00SNM5US4,AFJSHYYO7WTLUGWXIRVXCZ2UB3FA,2021-02-13 13:53:13.345,0,True
1.0,DOESNT WORK AS PROMISED,been using for a month now and saw no difference in my hair. super dissappointed esp for such a pricey product.,[],B00SNM5US4,B00SNM5US4,AF3NZFORJKNHZHW2QMTROKRR4MNA,2020-07-08 01:28:09.440,0,True
5.0,Keeps my hair from being damaged while removing color,"I am in the process of removing semi-permanent purple hair color from my gray hair. I've had professionally applied color for 5 1/2 years and it's time for a change. I was told it was relatively easy to remove the dye using blue Dawn dish soap. Not so. I spoke with a professional hair stylist who recommended I use a clarifying shampoo once or twice a week and, in between, use Olaplex #3 to keep my hair from drying out and becoming damaged. The color is still fading - I'm not in a hurry as I don't want damaged hair - and the Olaplex has really helped keep my naturally wavy gray hair soft and damage-free.",[],B00SNM5US4,B00SNM5US4,AGVZF4IY3WXPP6VKGT4VWTP5INUQ,2021-07-09 16:20:45.231,0,True
5.0,Keeps my hair from being damaged while removing color,"I am in the process of removing semi-permanent purple hair color from my gray hair. I've had professionally applied color for 5 1/2 years and it's time for a change. I was told it was relatively easy to remove the dye using blue Dawn dish soap. Not so. I spoke with a professional hair stylist who recommended I use a clarifying shampoo once or twice a week and, in between, use Olaplex #3 to keep my hair from drying out and becoming damaged. The color is still fading - I'm not in a hurry as I don't want damaged hair - and the Olaplex has really helped keep my naturally wavy gray hair soft and damage-free.",[],B00SNM5US4,B00SNM5US4,AGVZF4IY3WXPP6VKGT4VWTP5INUQ,2021-07-09 16:20:45.231,0,True
5.0,A little goes a long way!,"I bought no. 3 and no. 6 and I love it. I'm 54 and have been dying my hair every 4-6 weeks for 20 years, and Im in menopause so my hair was thinning. It really looks fantastic and feels so healthy now. Amazing product!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zdQLvQ-dL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zdQLvQ-dL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zdQLvQ-dL.jpg', 'attachment_type': 'IMAGE'}]",B00SNM5US4,B00SNM5US4,AENES7TSGPAB3XWB4UXRP7FJAPUA,2020-02-05 11:55:20.780,0,True
5.0,Five Stars,"Anyone with processed hair (tinted, permed, bleached, colored) needs this stuff.  Miraculous restoration for damaged hair.",[],B00SNM5US4,B00SNM5US4,AHKNBVRK46A7PGA72LJVNGV46ZGA,2018-03-10 15:07:06.502,2,True
5.0,AWESOME FOR MY CURLY HAIR,"My hair is color treated, curly, and gray--the trifecta of dry hair. My stylist uses the salon products on my hair at each appointment and my hair is shiny, soft, and silky and my curly are corkscrewy for about 10 days. After that it's all down hill until the next salon appointment. Until six weeks ago when I began using Olaplex 3 once a week. Now my hair looks awesome every day. The shine is amazing and my curls are soft bouncy. I usually use it first thing in the morning on a Saturday or Sunday when I have a few hours with nowhere to go. I wet my hair thoroughly, comb the product through and then go about my morning doing whatever needs to be done--working out, gardening, housecleaning, or whatever for at least three hours. That may sound like a bit of a pain in the butt, but the awesomeness of my hair for the rest of the week is worth it.",[],B00SNM5US4,B00SNM5US4,AGI3VLMDIHF476VCPBSGFW2DWSUA,2021-08-09 22:32:03.026,0,True
1.0,Left My Hair Awful,I bought this because it was mentioned as a good product on Hoda and Kathie Lee.  It made my hair frizz and look awful.  I would not recommend this product to anyone.  It was a waste of money.,[],B00SNM5US4,B00SNM5US4,AEAOSOK3DGC5VBOPLLD5AP64VBOQ,2016-09-21 12:17:07.000,4,True
3.0,Underwhelmed,"I have fairly coarse, and dry auburn hair.  I had high hopes. I found this to be an average product.  I would say did about as much for my hair as any grocery store brand. If you have a large amount of hair, you should know that this small amount of product won’t go far. Will not buy again.",[],B00SNM5US4,B00SNM5US4,AHWDEGA6T7QHT6ZMK4VHQZVNN7PA,2021-09-26 07:19:31.509,0,True
3.0,Not impressed,I saw this listed in an article of the 23 best health things to buy on Amazon. Figured I would give it is try. The instructions say use 2 - 3 X a week and leave on for 10 minutes or longer. I am almost done with the bottle and every time I use it I have left it on overnight. This is no where near as good as other similar products. Very watery also.,[],B00SNM5US4,B00SNM5US4,AGLGWSHBF2OHI74B5UDS2JKF2G7Q,2019-07-31 23:23:21.804,0,True
5.0,Great but shop around for a better price,Great product. I returned because I found it cheaper.,[],B00SNM5US4,B00SNM5US4,AHEFHEYOI2B6EVAVNLYMSXDOUFRQ,2019-09-24 16:06:09.738,0,True
5.0,Fabulous!,This was a pandemic buy and rejuvenated my hair. Lovely,[],B00SNM5US4,B00SNM5US4,AG2DDWZUYNEPUKOSFTXHTXGKZGNQ,2020-07-31 03:37:49.225,1,True
3.0,It doesn't work very well,A little does not go a long way. A lot goes a little way. I had to use a ton and did not get any good quality on my hair after using it for several weeks. I definitely will not buy this again. It was expensive and I just did not like the quality or the smell.,[],B00SNM5US4,B00SNM5US4,AG7LSDXDCQK3EWXG2ILNRIM5ED3Q,2023-03-04 01:40:22.425,0,True
4.0,Nice product,Leaves hair feeling healthier,[],B00SNM5US4,B00SNM5US4,AHFJC5SIMHL6Y2XW6S2GGU5QBQHA,2019-10-04 22:39:10.829,0,True
5.0,Great Hair Days,This has really helped to make my hair look fuller and healthier,[],B00SNM5US4,B00SNM5US4,AE3H76FWOASBHIAP4JOD4TTYJJAA,2015-07-14 15:32:05.000,2,True
1.0,Made my hair fall out in clumps,"I have very thick, curly strands of hair, and I wanted a bond builder for length retention to prevent split ends. First time after I used it, I noticed a little more hair coming out than usual. After the second time, it came out in clumps. Nothing else changed in my life - not diet nor stress nor anything. In fact, I've been a lot healthier and less stressed. I looked online and it seems to be an uncommon but significant side effect. Please beware!",[],B00SNM5US4,B00SNM5US4,AFQI4JTKR4G7FAPKGL7KRT4BJIAA,2023-02-26 23:20:07.554,3,True
