rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,This excellent product is worth the additional expense.,"The product sprays with a super-fine mist that allows good coverage without getting your hair too wet. I applied this product before using a flat iron followed immediately by a curling iron, and my hair looked extra shiny and smooth without feeling the least bit oily or heavy. Two days later, a quick touch-up with the spray and curling iron left my hair looking great again. My hair is coarse, with random areas of natural curl that require extra high heat to manage.",[],B00LMIVLXY,B00LMIVLXY,AGXCA5V2VAFJNFFCGDUCPS5ZNEKA,2019-08-19 16:38:02.467,0,True
5.0,Five Stars,I like the smell of it and it feels great on my hair. Will order next time!,[],B00LMIVLXY,B00LMIVLXY,AHCLFPZXTGTA75TAIK32EPU5SV2A,2016-10-10 23:33:02.000,0,True
5.0,Wonderful product.,I  love this product and will be ordering it again. I  found that by spraying this on my hair it protected my hair from the humidity and fly away hair. I  can't say enough about how great this product is. The price is also very good.,[],B00LMIVLXY,B00LMIVLXY,AGPWCGWNW4THPRULSN4MNJ7TKCJA,2016-07-27 22:46:11.000,0,True
5.0,Love the smell,This works great with my dryer and flat iron. Smell is amazing. Out of stock a lot so I have to snag it when it is there.,[],B00LMIVLXY,B00LMIVLXY,AEBOFVXIAXUI7772PFFTRA7D6TLA,2020-07-28 00:41:48.398,0,True
5.0,Five Stars,awesome 5 stars,[],B00LMIVLXY,B00LMIVLXY,AEZCYWXMZYG6EWQFFPUI3U52O74A,2014-11-20 21:27:48.000,17,True
1.0,Bottle is defective and leaked everywhere,The bottle leaked out even though it was screwed on tight (poor design) so 90% of the product just leaked everywhere. I would expect better quality packaging than something that leaks out right away especially if you tilt it.....,[],B00LMIVLXY,B00LMIVLXY,AHBHOVSRPIMEB2O3BUGEMMRKINSA,2021-05-07 15:06:24.895,0,True
2.0,Didn't work well for me.  Update *,"Unfortunately, this did not work at all for me.  I used it on only a portion of my hair, after it was dry but not styled yet. you can use this on wet or dry hair. I thought to offer my hair some much needed thermal protection against my curl iron.  It made my hair limp and somewhat sticky though it did dry to a more natural feel. But  any  section of hair that had been sprayed with this from a very light mist to a few squirts and  then used my curl iron on just hung limp.<br />I have thinning fragile hair that has been processed so I thought this added moisture and oils would help, but it made it too limp and canceled out any benefits there might have been from using it.<br />Also if you decide to try this, I would not order directly from the company. I've had nothing but trouble trying to get any reply to my communications with them wanting to get a refund for expedited shipping (3 days) because it took them 2 weeks to ship it to me, and still charged me for the expedited shipping!<br /><br />Update *. I understand the company is going under a restructuring and wants to try to improve customer relations. So this is good news for anyone wanting to try the products directly from the seller.",[],B00LMIVLXY,B00LMIVLXY,AGZJVRWVUC676ZFO4U3JERNLBB3Q,2015-09-25 17:35:19.000,4,True
4.0,Nice,Product ok but kinda greasy if used through out hair. Makes hair soft!,[],B00LMIVLXY,B00LMIVLXY,AGIQSEC3OUHQYL7UVSZ7B4WD2BGQ,2020-09-06 16:28:19.109,0,True
5.0,Loveeeeeee this:),Wow I use this on my hair and my daughters hair works really well.And the smell is outstanding:),[],B00LMIVLXY,B00LMIVLXY,AHHE6RQZPVJVEYOV4ZY6D76A5MAA,2020-08-14 22:10:51.678,0,True
2.0,It smells like an old grandma,"It smells awful! It’s so strong and doesn’t fade for a full day. I have a great Argan shampoo and conditioner that smells really good. This blocks that smell out with an old lady baby powder smell. My hair is long, blond and on the straight side. It is also processed. This did not make my hair smooth or soft. It looked dry. Maybe it’s ok for curly hair. If you wear any type of cologne, it will overpower the scent.",[],B00LMIVLXY,B00LMIVLXY,AH7WNERWOCOV6DIVFCUJTB7LEQKQ,2021-02-16 18:23:21.167,0,True
4.0,Nice so far,"Nice so far. I don't see many split ends as when I used the Tresemne one. However I have to admit when I spray it, the mist makes me sneeze cuz it gets inhaled up my nose very easily.",[],B00LMIVLXY,B00LMIVLXY,AF6XZWITSHK55SUSZPYPHZMUQOYA,2018-01-16 16:47:07.319,0,True
5.0,As described,"Great product, packaging, all as described.",[],B00LMIVLXY,B00LMIVLXY,AFGDUA7QFONK5B36EMNRFE5XYPFQ,2020-08-20 02:38:56.266,0,True
5.0,Five Stars,Love it,[],B00LMIVLXY,B00LMIVLXY,AHTDGR2BNAE75JYTKNXGZKDAIUPQ,2015-12-08 05:25:18.000,0,True
5.0,Works Perfectly,Does the job accordingly,[],B00LMIVLXY,B00LMIVLXY,AHAVCFOTFNN35BQT3SJ3F5BRPCGQ,2021-07-14 13:36:21.008,0,True
5.0,Helps protect hair,Hopefully helpful to protect hair from heat damage and Smells nice,[],B00LMIVLXY,B00LMIVLXY,AGVZR23KN6CKI3SBHNR5JDNTGYVQ,2019-04-03 03:37:36.681,0,True
5.0,Very pleased.,I loved everything about it.,[],B00LMIVLXY,B00LMIVLXY,AGEQ3LMJGGX25VF6PJDRMQG6JYJA,2019-12-29 01:28:56.774,0,True
4.0,Great Product,I love the smell! It is very gentle on my hair. Great product.,[],B00LMIVLXY,B00LMIVLXY,AGT2BYMYNZDQGFLZV4ZJEQVOZM6Q,2020-02-29 19:19:24.615,0,True
1.0,it left my hair like,this stuff was awful. it left my hair like straw,[],B00LMIVLXY,B00LMIVLXY,AEMCB2N2KBEIHIUQFNHLYQVITFFQ,2017-05-28 23:38:35.000,2,True
2.0,"Good smell, poor results.","This product smelled very good and made my hair smell like a salon. However, it offered no protection from the flat iron. My hair was frizzy and unmanageable, there was no hold and the outcome was as if I hadn't used any thermal spray at all. I returned this product.",[],B00LMIVLXY,B00LMIVLXY,AECSZ4NERVMUM6I7WTTHHYIK3SQQ,2018-02-18 21:49:43.349,0,True
3.0,I wanted to love it because all the reviews were so positive but ...,I bought this based on reviews for my dark coarse thick hair that has split ends .  I wanted to love it because all the reviews were so positive but honestly my hair doesn't feel nice and soft after applying and styling.  Wish I could return it.,[],B00LMIVLXY,B00LMIVLXY,AEJIBEMNWO7QYSRY3MFDXRTFMIPA,2017-10-23 19:15:29.509,0,True
4.0,Works well in high humidity,Argan Oil Heat Protector helps keep the frizzies away and smells great,[],B00LMIVLXY,B00LMIVLXY,AECZ3J7ANQNS4BJTA2NLPBWVIX5A,2019-07-22 00:40:25.157,0,True
5.0,Five Stars,makes hair silky.,[],B00LMIVLXY,B00LMIVLXY,AFI3Q44PZQ55KWC2NN3VO5KO7LKA,2015-11-07 22:50:10.000,0,True
5.0,... optimistic ordering this product as my hair is fairly fine and easily weighed down,"I was cautiously optimistic ordering this product as my hair is fairly fine and easily weighed down.  I've been on a mad search for a good thermal protector and am happy to share that this product is now a new fave!  It doesn't weigh down my hair at all as other products I have tried.  The nozzle delivers such a fine mist that I don't feel like I'm saturating my hair with product.  Some have commented that the fragrance is too much but I find it very pleasant and long lasting.  If anything, I would prefer the fragrance to be a bit stronger.  In the short time that I've been using this HSI product I can already notice my hair looking smoother with more shine even with daily use of my flat iron.  I will be looking into other HSI products!",[],B00LMIVLXY,B00LMIVLXY,AGXEBGKOCNNMXSNJTH6RN7YNE5PA,2016-01-21 20:17:28.000,3,True
1.0,"Sprays out in a stream instead of a spray, ...","Sprays out in a stream instead of a spray, so it just shoots all over the bathroom instead of covering my hair. I don't know about the product itself, just the bottle/nozzle makes it impossible to use.",[],B00LMIVLXY,B00LMIVLXY,AFAOGBSU4IYH5WNTKGBYOQUVIR4Q,2018-04-10 13:53:10.705,18,True
2.0,Not a fan,I didn’t care for this product. It seemed to leave my hair feeling heavy and greasy. I won’t purchase again.,[],B00LMIVLXY,B00LMIVLXY,AFZ6YAHHSDRM4PHIY7CHQ6JJIT6Q,2019-03-26 23:44:50.590,0,True
5.0,Too perfumy,"Works well, but the scent is very perfumy and overpowering.",[],B00LMIVLXY,B00LMIVLXY,AHUJ2BDFSGGCDN7V37NL7NU5L3FQ,2020-11-19 15:46:43.276,0,True
5.0,I really like this product,"I really like this product. My hair is very soft and smooth when I use it with my flat iron. The scent is also very pleasant without being overwhelming. The pump handle can take some getting used to when used on the back of the head, but I like it better than aerosol because you have better control of usage. Would definitely recommend and order this product again.",[],B00LMIVLXY,B00LMIVLXY,AHXTSVWHYMXGNGVBDMWAJSUGFTAA,2015-08-06 13:34:03.000,0,True
1.0,Meh,"This was kinda useless, used it twice and do not see the benefit.",[],B00LMIVLXY,B00LMIVLXY,AEK3GDTN443WKN5R35FWAL6O4C2A,2019-08-26 19:34:49.193,0,True
5.0,Nice,My hair shines. I like it,[],B00LMIVLXY,B00LMIVLXY,AF6PHT6UGOP2FIVVKR6CYJXVH6WA,2019-01-02 18:21:54.328,0,True
5.0,Great Hair Protectant,This really protects your hair and leaves a lovely baby powder type smell.,[],B00LMIVLXY,B00LMIVLXY,AGXEVNOSMVGUQOCJRYKB733VGXHQ,2020-05-15 20:14:04.636,0,True
5.0,Good price,I love the smell of this after a shower! It leaves my hair soft and smelling amazing!,[],B00LMIVLXY,B00LMIVLXY,AGU72T55QEKYOVP2ZE3DTTW47X7A,2021-02-25 03:50:40.823,0,True
5.0,Great product,Works great,[],B00LMIVLXY,B00LMIVLXY,AHS72B4S2GIZBDR5YORIFEH3SFQQ,2021-01-06 03:49:53.796,0,True
5.0,LOVE THIS SPRAY,Softens and moisturizes my hair.  Takes away any frizz and leaves a shiny glow behind.  Absolutely have to have on hand all the time.  Great product and great price!,[],B00LMIVLXY,B00LMIVLXY,AF7CVCCP6QUVQYMICT74B7JXKR4A,2021-11-15 04:47:09.981,0,True
1.0,SULFATE FREE?? Use at your own risk!,"I was looking for a sulfate free product. This claimed to be sulfate free in the statement on amazon and has a sticker on top of the bottle claiming it is sulfate free. The ingredients on the bottle say methosulfate, alcohol and tons of other things that can’t be good for your hair!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Fpc35RIOL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Fpc35RIOL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Fpc35RIOL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eKUS3AySL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eKUS3AySL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71eKUS3AySL.jpg', 'attachment_type': 'IMAGE'}]",B00LMIVLXY,B00LMIVLXY,AGHEVPE2U65L4Y6LNRD76IT57L4Q,2018-06-17 22:15:38.556,2,True
5.0,... spray makes my daughter's hair soft and smells so good!,This thermal spray makes my daughter's hair soft and smells so good!,[],B00LMIVLXY,B00LMIVLXY,AG3HKIZYDNALIEC3HL2TFZROV5WQ,2016-07-21 16:15:31.000,0,True
5.0,Five Stars,I love this protector. It is easy to use and I feel like it is really helping my hair,[],B00LMIVLXY,B00LMIVLXY,AHXHDHFGMG5JPRXNYNK7VLHILQGA,2016-04-02 11:24:14.000,0,True
5.0,Softness and protection.,I liked this product as I noticed a softness in my hair.,[],B00LMIVLXY,B00LMIVLXY,AEEQJHJDXMUIB6DBMAHZ7QSI3PGA,2021-07-02 12:38:03.294,0,True
2.0,"curling no, straightening yes, IF you can tolerate the smell","This product works nicely for straightening hair, but fails with a curling iron. My hair quickly and easily holds curls for days, but this product makes hair straighter and prevents the hair from curling properly. Within minutes curls and waves are gone so I would not recommend it for that. The formula is quite wet even spraying from a distance, so you will need to comb it through and give it a few minutes to dry before putting your styling tool on your hair.<br /><br />It does make hair softer, but unfortunately the fragrance is unbearably strong. I used again two days ago and my hair still chokes me with the smell every time it gets near my nose. I could handle it for a little while if the smell dissipated, but not for days. A lot of people have asked what it smells like and have seen some strange answers like baby powder. Not at all. It's more of a sandalwoody/patchouli perfume type smell. Almost resembles a man's cologne. It is certainly not a feminine fragrance. It's like spraying cologne directly on your head.",[],B00LMIVLXY,B00LMIVLXY,AHLJGOQ7CNPFCUMTF6XILBEKLSNQ,2019-02-01 16:51:13.167,9,True
5.0,Does what it says,wonderful smell,[],B00LMIVLXY,B00LMIVLXY,AGH673LN6OL3FYIB7VGHPAZWMCTQ,2018-06-14 19:20:45.420,0,True
4.0,Four Stars,"It is ok, don't notice a major change though.",[],B00LMIVLXY,B00LMIVLXY,AFIVQZQO3OLJELU5DWEIULRNXH7A,2015-07-16 03:20:54.000,0,True
1.0,Terrible product...,I have no idea what other reviewers are saying but this thing dried up my hair like a hurricane. Not made it easy to blow dry... flat out frizzed and dried my hair like someone sucked the life out of it. I had to use my regular Argan oil to moisture back my hair. Not sure what to do anymore with the rest of the bottle. Terrible product.,[],B00LMIVLXY,B00LMIVLXY,AH4ACJGZ3SABCADFTTLCSYK6DN3A,2020-02-26 03:53:33.546,0,True
4.0,... send it back unfortunately because it made hair feel great. I had an allergic reaction,"Had to send it back unfortunately because it made hair feel great. I had an allergic reaction, which I do to a LOT of other products. Would work great for others",[],B00LMIVLXY,B00LMIVLXY,AHWDWMUSYE2LWGQ7Y5GYM5HQV5CA,2018-03-26 18:33:11.765,0,True
5.0,Love this,Love this product. Will order again,[],B00LMIVLXY,B00LMIVLXY,AFOH5YTHLQJIQOR4JOBO55ZPPAFQ,2017-08-14 15:08:17.104,0,True
4.0,Decent product. Awkward spray bottle,"This sprayer is designed to work “backwards” so it’s hard to hold and spray (especially when your hands are wet from wet hair!). Otherwise it’s a fine product, nothing bad about it, but nothing to stand out either. Would not recommend- not easy to use and nothing positive enough to outweigh the awkward bottle design",[],B00LMIVLXY,B00LMIVLXY,AHKYU5ODXGKTKSQ5STGFO3535KRA,2021-09-18 18:53:58.923,0,True
5.0,Perfect to decrease frizziness,I absolutely love this product it even helps with frizziness! My hair feels and looks silky smooth and I no longer have frizzy hair after blow drying my hair,[],B00LMIVLXY,B00LMIVLXY,AEONVWUMNOBWNR2KJ7QDJSJZBCVA,2020-01-24 03:14:09.528,0,True
5.0,Awesome Product,Love this product - it works better than any other thermal spray I've used.,[],B00LMIVLXY,B00LMIVLXY,AGGCEAN67XAZO4BDOBUBTBBPUHKQ,2019-06-21 02:28:09.758,0,True
5.0,Extra Soft Hair,"Wonderful, leaves my hair extra soft.  NOT greasy or oily.  Nice, light fragrance, very light, as I prefer products &#34;unscented,&#34;  this is scented very nicely.  I use to us a Paul Mitchel brand and this product, hands down, wins.",[],B00LMIVLXY,B00LMIVLXY,AFQG677RJHC6JBL3WYPBWNJ3BRXA,2015-12-06 18:39:15.000,0,True
3.0,Smells awful,"I can not really tell how well this works as a heat protector. I honestly can not tell a difference but I keep using it in the hopes that it is better than nothing. However, the smell of this is horrendous. I cannot stand the smell. I hate that it smells like this because I am pretty sure it works based on other reviews. It doesn't smell like trash/stank bad, it smells like those candles you would think smell good but they actually don't and are super strong, but in a hair-styling product smell version. Think of that super strong perfume/cologne you smell when you walk by some people and they are wearing about half the container because they think it smells good but it doesn't. That is what this smells like, but in the way that hair products smell. I honestly would not recommend it.",[],B00LMIVLXY,B00LMIVLXY,AEHVOQQKEJLA46YIQDML3OHM4VRA,2016-09-20 17:34:02.000,0,True
4.0,Four Stars,a teeny bit heavy on my hair..but it really helps with the drying out from the hairdryer,[],B00LMIVLXY,B00LMIVLXY,AG7FFS5B4DKPVWKUDSQGFCTXTI7A,2014-09-22 20:34:11.000,0,True
5.0,Love love love,Great protector for blow drying and flat ironing. No frizz and the oil is perfect as it does not build up,[],B00LMIVLXY,B00LMIVLXY,AHCE3QQ6E3NS64TTDSGSMENP745A,2019-10-12 14:47:47.557,0,True
5.0,Works great!,Works great and smells nice too. Not too strong of a scent.,[],B00LMIVLXY,B00LMIVLXY,AHY3FKNIQDR6RG4BCNAFN3RBQQFA,2015-08-11 08:22:35.000,0,True
5.0,15 year old likes it,Teenager approved,[],B00LMIVLXY,B00LMIVLXY,AGS3A23IDLYAZCRGWQEYURH6LRZQ,2022-01-02 16:53:49.015,0,True
5.0,Happy with,Does not weight down thinner hair and protects from the straightener. Happy with product,[],B00LMIVLXY,B00LMIVLXY,AF4PTQKAQAIY553XASXYN7K5DGCQ,2017-08-13 21:17:53.143,0,True
4.0,GREAT THERMAL PROTECTOR!!,I love this product!  I've been looking for a thermal protector for my hair for quite a while and they all seem to make my hair feel stiff and oily.  This does NOT!  My hair is soft and shiny without ANY of that oily feel.  I will definitely be buying this product again!,[],B00LMIVLXY,B00LMIVLXY,AGCMO6RT3MUZV2IJMOGKXDRK6ZHQ,2017-04-11 20:59:12.000,1,False
4.0,Does help with heat.,"Works. I only really use for my tips and do a light spray over the rest of my hair because if I spray as directed it feels too heavy. It’ll feel as though I have tons of product in my hair. Some people may not mind that if they typically use a lot of product, but I don’t really use anything.",[],B00LMIVLXY,B00LMIVLXY,AFN4RWROCVB34E5AU3YLPDGMYTOA,2019-01-14 15:34:44.448,0,True
